EVALUACIÓN SOBRE CARPETA (modelo M + cascada 9-12)
==================================================

Carpeta imágenes: C:\Users\jlaco\OneDrive\Escritorio\1\Procesado de Señales Multimedia\Proyecto\ProyectoPSM\Database\SEGMENTED_local

[   1/1923] 01_000_10_001.jpg | REAL=01 | PRED_BASE=01 | PRED_FINAL=01 | REF=none | OK
[ 937/1923] 06_315_40_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 938/1923] 06_315_40_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 939/1923] 06_315_40_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 940/1923] 06_315_70_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 941/1923] 06_315_70_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 942/1923] 06_315_70_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 943/1923] 06_315_70_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 944/1923] 06_315_70_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 945/1923] 06_315_90_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 946/1923] 06_315_90_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 947/1923] 06_315_90_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 948/1923] 06_315_90_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 949/1923] 06_315_90_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 950/1923] 07_000_10_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 951/1923] 07_000_10_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 952/1923] 07_000_10_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 953/1923] 07_000_10_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 954/1923] 07_000_10_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 955/1923] 07_000_40_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 956/1923] 07_000_40_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 957/1923] 07_000_40_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 958/1923] 07_000_40_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 959/1923] 07_000_40_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 960/1923] 07_000_70_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 961/1923] 07_000_70_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 962/1923] 07_000_70_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 963/1923] 07_000_70_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 964/1923] 07_000_70_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 965/1923] 07_000_90_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 966/1923] 07_000_90_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 967/1923] 07_000_90_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 968/1923] 07_000_90_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 969/1923] 07_000_90_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 970/1923] 07_045_10_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 971/1923] 07_045_10_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 972/1923] 07_045_10_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 973/1923] 07_045_10_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 974/1923] 07_045_10_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 975/1923] 07_045_40_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 976/1923] 07_045_40_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 977/1923] 07_045_40_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 978/1923] 07_045_40_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 979/1923] 07_045_40_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 980/1923] 07_045_70_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 981/1923] 07_045_70_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 982/1923] 07_045_70_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 983/1923] 07_045_70_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 984/1923] 07_045_70_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 985/1923] 07_045_90_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 986/1923] 07_045_90_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 987/1923] 07_045_90_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 988/1923] 07_045_90_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 989/1923] 07_045_90_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 990/1923] 07_090_10_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 991/1923] 07_090_10_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 992/1923] 07_090_10_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 993/1923] 07_090_10_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 994/1923] 07_090_10_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 995/1923] 07_090_40_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 996/1923] 07_090_40_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 997/1923] 07_090_40_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 998/1923] 07_090_40_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[ 999/1923] 07_090_40_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1000/1923] 07_090_70_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1001/1923] 07_090_70_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1002/1923] 07_090_70_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1003/1923] 07_090_70_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1004/1923] 07_090_70_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1005/1923] 07_090_90_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1006/1923] 07_090_90_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1007/1923] 07_090_90_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1008/1923] 07_090_90_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1009/1923] 07_090_90_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1010/1923] 07_135_10_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1011/1923] 07_135_10_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1012/1923] 07_135_10_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1013/1923] 07_135_10_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1014/1923] 07_135_10_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1015/1923] 07_135_40_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1016/1923] 07_135_40_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1017/1923] 07_135_40_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1018/1923] 07_135_40_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1019/1923] 07_135_40_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1020/1923] 07_135_70_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1021/1923] 07_135_70_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1022/1923] 07_135_70_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1023/1923] 07_135_70_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1024/1923] 07_135_70_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1025/1923] 07_135_90_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1026/1923] 07_135_90_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1027/1923] 07_135_90_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1028/1923] 07_135_90_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1029/1923] 07_135_90_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1030/1923] 07_180_10_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1031/1923] 07_180_10_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1032/1923] 07_180_10_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1033/1923] 07_180_10_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1034/1923] 07_180_10_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1035/1923] 07_180_40_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1036/1923] 07_180_40_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1037/1923] 07_180_40_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1038/1923] 07_180_40_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1039/1923] 07_180_40_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1040/1923] 07_180_70_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1041/1923] 07_180_70_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1042/1923] 07_180_70_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1043/1923] 07_180_70_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1044/1923] 07_180_70_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1045/1923] 07_180_90_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1046/1923] 07_180_90_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1047/1923] 07_180_90_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1048/1923] 07_180_90_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1049/1923] 07_180_90_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1050/1923] 07_225_10_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1051/1923] 07_225_10_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1052/1923] 07_225_10_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1053/1923] 07_225_10_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1054/1923] 07_225_10_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1055/1923] 07_225_40_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1056/1923] 07_225_40_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1057/1923] 07_225_40_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1058/1923] 07_225_40_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1059/1923] 07_225_40_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1060/1923] 07_225_70_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1061/1923] 07_225_70_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1062/1923] 07_225_70_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1063/1923] 07_225_70_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1064/1923] 07_225_70_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1065/1923] 07_225_90_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1066/1923] 07_225_90_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1067/1923] 07_225_90_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1068/1923] 07_225_90_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1069/1923] 07_225_90_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1070/1923] 07_270_10_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1071/1923] 07_270_10_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1072/1923] 07_270_10_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1073/1923] 07_270_10_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1074/1923] 07_270_10_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1075/1923] 07_270_40_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1076/1923] 07_270_40_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1077/1923] 07_270_40_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1078/1923] 07_270_40_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1079/1923] 07_270_40_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1080/1923] 07_270_70_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1081/1923] 07_270_70_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1082/1923] 07_270_70_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1083/1923] 07_270_70_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1084/1923] 07_270_70_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1085/1923] 07_270_90_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1086/1923] 07_270_90_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1087/1923] 07_270_90_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1088/1923] 07_270_90_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1089/1923] 07_270_90_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1090/1923] 07_315_10_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1091/1923] 07_315_10_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1092/1923] 07_315_10_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1093/1923] 07_315_10_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1094/1923] 07_315_10_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1095/1923] 07_315_40_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1096/1923] 07_315_40_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1097/1923] 07_315_40_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1098/1923] 07_315_40_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1099/1923] 07_315_40_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1100/1923] 07_315_70_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1101/1923] 07_315_70_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1102/1923] 07_315_70_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1103/1923] 07_315_70_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1104/1923] 07_315_70_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1105/1923] 07_315_90_001.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1106/1923] 07_315_90_002.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1107/1923] 07_315_90_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1108/1923] 07_315_90_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1109/1923] 07_315_90_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | OK
[1110/1923] 08_000_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1111/1923] 08_000_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1112/1923] 08_000_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1113/1923] 08_000_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1114/1923] 08_000_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1115/1923] 08_000_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1116/1923] 08_000_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1117/1923] 08_000_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1118/1923] 08_000_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1119/1923] 08_000_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1120/1923] 08_000_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1121/1923] 08_000_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1122/1923] 08_000_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1123/1923] 08_000_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1124/1923] 08_000_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1125/1923] 08_000_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1126/1923] 08_000_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1127/1923] 08_000_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1128/1923] 08_000_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1129/1923] 08_000_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1130/1923] 08_045_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1131/1923] 08_045_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1132/1923] 08_045_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1133/1923] 08_045_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1134/1923] 08_045_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1135/1923] 08_045_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1136/1923] 08_045_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1137/1923] 08_045_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1138/1923] 08_045_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1139/1923] 08_045_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1140/1923] 08_045_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1141/1923] 08_045_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1142/1923] 08_045_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1143/1923] 08_045_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1144/1923] 08_045_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1145/1923] 08_045_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1146/1923] 08_045_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1147/1923] 08_045_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1148/1923] 08_045_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1149/1923] 08_045_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1150/1923] 08_090_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1151/1923] 08_090_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1152/1923] 08_090_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1153/1923] 08_090_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1154/1923] 08_090_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1155/1923] 08_090_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1156/1923] 08_090_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1157/1923] 08_090_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1158/1923] 08_090_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1159/1923] 08_090_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1160/1923] 08_090_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1161/1923] 08_090_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1162/1923] 08_090_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1163/1923] 08_090_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1164/1923] 08_090_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1165/1923] 08_090_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1166/1923] 08_090_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1167/1923] 08_090_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1168/1923] 08_090_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1169/1923] 08_090_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1170/1923] 08_135_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1171/1923] 08_135_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1172/1923] 08_135_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
[1173/1923] 08_135_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | OK
