EVALUACIÓN SOBRE CARPETA (modelo M + cascada 9-12)
==================================================

Carpeta imágenes: C:\Users\jlaco\OneDrive\Escritorio\1\Procesado de Señales Multimedia\Proyecto\ProyectoPSM\Database\SEGMENTED_local

[   1/1923] 01_000_10_001.jpg | REAL=01 | PRED_BASE=01 | PRED_FINAL=01 | REF=none | ORI=000/10 (s=0.904 g=0.025) | OK
[ 171/1923] 02_000_70_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=000/70 (s=0.952 g=0.126) | OK
[ 172/1923] 02_000_70_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=000/70 (s=0.949 g=0.192) | OK
[ 173/1923] 02_000_70_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=000/70 (s=0.983 g=0.202) | OK
[ 174/1923] 02_000_90_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=000/90 (s=1.000 g=0.239) | OK
[ 175/1923] 02_000_90_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=000/90 (s=0.999 g=0.238) | OK
[ 176/1923] 02_000_90_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=000/90 (s=0.998 g=0.238) | OK
[ 177/1923] 02_000_90_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=000/90 (s=0.998 g=0.238) | OK
[ 178/1923] 02_000_90_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=000/90 (s=0.998 g=0.238) | OK
[ 179/1923] 02_045_10_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/10 (s=0.993 g=0.415) | OK
[ 180/1923] 02_045_10_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/10 (s=0.994 g=0.407) | OK
[ 181/1923] 02_045_10_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/10 (s=0.978 g=0.412) | OK
[ 182/1923] 02_045_10_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/10 (s=0.978 g=0.403) | OK
[ 183/1923] 02_045_10_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/10 (s=0.978 g=0.404) | OK
[ 184/1923] 02_045_40_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/40 (s=0.962 g=0.261) | OK
[ 185/1923] 02_045_40_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/40 (s=0.982 g=0.265) | OK
[ 186/1923] 02_045_40_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/40 (s=0.970 g=0.266) | OK
[ 187/1923] 02_045_40_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/40 (s=0.971 g=0.267) | OK
[ 188/1923] 02_045_40_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/40 (s=0.970 g=0.266) | OK
[ 189/1923] 02_045_70_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/70 (s=0.981 g=0.255) | OK
[ 190/1923] 02_045_70_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/70 (s=0.977 g=0.238) | OK
[ 191/1923] 02_045_70_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/70 (s=0.985 g=0.247) | OK
[ 192/1923] 02_045_70_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/70 (s=0.945 g=0.123) | OK
[ 193/1923] 02_045_70_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/70 (s=0.941 g=0.197) | OK
[ 194/1923] 02_045_90_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/90 (s=0.968 g=0.173) | OK
[ 195/1923] 02_045_90_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/90 (s=0.967 g=0.172) | OK
[ 196/1923] 02_045_90_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/90 (s=0.938 g=0.221) | OK
[ 197/1923] 02_045_90_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/90 (s=0.992 g=0.239) | OK
[ 198/1923] 02_045_90_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=045/90 (s=0.992 g=0.239) | OK
[ 199/1923] 02_090_10_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/10 (s=0.931 g=0.306) | OK
[ 200/1923] 02_090_10_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/10 (s=0.931 g=0.310) | OK
[ 201/1923] 02_090_10_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/10 (s=0.940 g=0.327) | OK
[ 202/1923] 02_090_10_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/10 (s=0.983 g=0.359) | OK
[ 203/1923] 02_090_10_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/10 (s=0.983 g=0.356) | OK
[ 204/1923] 02_090_40_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/40 (s=0.834 g=0.265) | OK
[ 205/1923] 02_090_40_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/40 (s=0.849 g=0.248) | OK
[ 206/1923] 02_090_40_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/40 (s=0.905 g=0.334) | OK
[ 207/1923] 02_090_40_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/40 (s=0.940 g=0.427) | OK
[ 208/1923] 02_090_40_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/40 (s=0.941 g=0.427) | OK
[ 209/1923] 02_090_70_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/70 (s=0.986 g=0.125) | OK
[ 210/1923] 02_090_70_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/70 (s=0.991 g=0.137) | OK
[ 211/1923] 02_090_70_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/70 (s=0.983 g=0.128) | OK
[ 212/1923] 02_090_70_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/70 (s=0.633 g=0.047) | OK
[ 213/1923] 02_090_70_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/70 (s=0.975 g=0.097) | OK
[ 214/1923] 02_090_90_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/90 (s=0.997 g=0.131) | OK
[ 215/1923] 02_090_90_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/90 (s=0.997 g=0.132) | OK
[ 216/1923] 02_090_90_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/90 (s=0.990 g=0.101) | OK
[ 217/1923] 02_090_90_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/90 (s=0.990 g=0.102) | OK
[ 218/1923] 02_090_90_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=090/90 (s=0.989 g=0.101) | OK
[ 219/1923] 02_135_10_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/10 (s=0.981 g=0.373) | OK
[ 220/1923] 02_135_10_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/10 (s=0.981 g=0.373) | OK
[ 221/1923] 02_135_10_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/10 (s=0.991 g=0.420) | OK
[ 222/1923] 02_135_10_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/10 (s=0.994 g=0.416) | OK
[ 223/1923] 02_135_10_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/10 (s=0.994 g=0.416) | OK
[ 224/1923] 02_135_40_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/40 (s=0.894 g=0.281) | OK
[ 225/1923] 02_135_40_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/40 (s=0.944 g=0.315) | OK
[ 226/1923] 02_135_40_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/40 (s=0.937 g=0.357) | OK
[ 227/1923] 02_135_40_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/40 (s=0.944 g=0.419) | OK
[ 228/1923] 02_135_70_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/70 (s=0.871 g=0.104) | OK
[ 229/1923] 02_135_70_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/70 (s=0.964 g=0.131) | OK
[ 230/1923] 02_135_70_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/70 (s=0.954 g=0.125) | OK
[ 231/1923] 02_135_70_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/70 (s=0.992 g=0.122) | OK
[ 232/1923] 02_135_70_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/70 (s=0.988 g=0.122) | OK
[ 233/1923] 02_135_90_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/90 (s=0.987 g=0.116) | OK
[ 234/1923] 02_135_90_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/90 (s=0.988 g=0.116) | OK
[ 235/1923] 02_135_90_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/90 (s=0.997 g=0.132) | OK
[ 236/1923] 02_135_90_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/90 (s=0.996 g=0.131) | OK
[ 237/1923] 02_135_90_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=135/90 (s=0.997 g=0.130) | OK
[ 238/1923] 02_180_10_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/10 (s=0.972 g=0.358) | OK
[ 239/1923] 02_180_10_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/10 (s=0.972 g=0.358) | OK
[ 240/1923] 02_180_10_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/10 (s=0.954 g=0.346) | OK
[ 241/1923] 02_180_10_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/10 (s=0.886 g=0.136) | OK
[ 242/1923] 02_180_10_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/10 (s=0.957 g=0.344) | OK
[ 243/1923] 02_180_40_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/40 (s=0.974 g=0.382) | OK
[ 244/1923] 02_180_40_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/40 (s=0.966 g=0.384) | OK
[ 245/1923] 02_180_40_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/40 (s=0.940 g=0.351) | OK
[ 246/1923] 02_180_40_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/40 (s=0.893 g=0.244) | OK
[ 247/1923] 02_180_40_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/40 (s=0.894 g=0.248) | OK
[ 248/1923] 02_180_70_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/70 (s=0.948 g=0.096) | OK
[ 249/1923] 02_180_70_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/70 (s=0.982 g=0.082) | OK
[ 250/1923] 02_180_70_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/70 (s=0.962 g=0.077) | OK
[ 251/1923] 02_180_70_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/70 (s=0.961 g=0.077) | OK
[ 252/1923] 02_180_70_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/70 (s=0.962 g=0.079) | OK
[ 253/1923] 02_180_90_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/90 (s=0.980 g=0.076) | OK
[ 254/1923] 02_180_90_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/90 (s=0.980 g=0.077) | OK
[ 255/1923] 02_180_90_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/90 (s=0.995 g=0.092) | OK
[ 256/1923] 02_180_90_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/90 (s=0.995 g=0.092) | OK
[ 257/1923] 02_180_90_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=180/90 (s=0.995 g=0.092) | OK
[ 258/1923] 02_225_10_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/10 (s=0.995 g=0.249) | OK
[ 259/1923] 02_225_10_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/10 (s=0.995 g=0.250) | OK
[ 260/1923] 02_225_10_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/10 (s=0.983 g=0.234) | OK
[ 261/1923] 02_225_10_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/10 (s=0.984 g=0.234) | OK
[ 262/1923] 02_225_10_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/10 (s=0.984 g=0.235) | OK
[ 263/1923] 02_225_40_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/40 (s=0.955 g=0.246) | OK
[ 264/1923] 02_225_40_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/40 (s=0.961 g=0.248) | OK
[ 265/1923] 02_225_40_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/40 (s=0.985 g=0.253) | OK
[ 266/1923] 02_225_40_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/40 (s=0.988 g=0.241) | OK
[ 267/1923] 02_225_40_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/40 (s=0.987 g=0.238) | OK
[ 268/1923] 02_225_70_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/70 (s=0.955 g=0.107) | OK
[ 269/1923] 02_225_70_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/70 (s=0.954 g=0.153) | OK
[ 270/1923] 02_225_70_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/70 (s=0.962 g=0.151) | OK
[ 271/1923] 02_225_70_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/70 (s=0.940 g=0.126) | OK
[ 272/1923] 02_225_70_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/70 (s=0.978 g=0.147) | OK
[ 273/1923] 02_225_90_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/90 (s=0.968 g=0.135) | OK
[ 274/1923] 02_225_90_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/90 (s=0.983 g=0.150) | OK
[ 275/1923] 02_225_90_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/90 (s=0.949 g=0.127) | OK
[ 276/1923] 02_225_90_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/90 (s=0.949 g=0.131) | OK
[ 277/1923] 02_225_90_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=225/90 (s=0.949 g=0.124) | OK
[ 278/1923] 02_270_10_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/10 (s=0.997 g=0.385) | OK
[ 279/1923] 02_270_10_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/10 (s=0.997 g=0.381) | OK
[ 280/1923] 02_270_10_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/10 (s=0.990 g=0.381) | OK
[ 281/1923] 02_270_10_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/10 (s=0.991 g=0.382) | OK
[ 282/1923] 02_270_10_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/10 (s=0.991 g=0.380) | OK
[ 283/1923] 02_270_40_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/40 (s=0.918 g=0.251) | OK
[ 284/1923] 02_270_40_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/40 (s=0.953 g=0.266) | OK
[ 285/1923] 02_270_40_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/40 (s=0.953 g=0.265) | OK
[ 286/1923] 02_270_40_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/40 (s=0.953 g=0.267) | OK
[ 287/1923] 02_270_70_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/70 (s=0.988 g=0.133) | OK
[ 288/1923] 02_270_70_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/70 (s=0.974 g=0.104) | OK
[ 289/1923] 02_270_70_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/70 (s=0.987 g=0.122) | OK
[ 290/1923] 02_270_70_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/70 (s=0.968 g=0.106) | OK
[ 291/1923] 02_270_70_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/70 (s=0.991 g=0.143) | OK
[ 292/1923] 02_270_90_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/90 (s=0.972 g=0.123) | OK
[ 293/1923] 02_270_90_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/90 (s=0.970 g=0.131) | OK
[ 294/1923] 02_270_90_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/90 (s=1.000 g=0.131) | OK
[ 295/1923] 02_270_90_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/90 (s=1.000 g=0.131) | OK
[ 296/1923] 02_270_90_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=270/90 (s=1.000 g=0.131) | OK
[ 297/1923] 02_315_10_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/10 (s=0.993 g=0.415) | OK
[ 298/1923] 02_315_10_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/10 (s=0.993 g=0.414) | OK
[ 299/1923] 02_315_10_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/10 (s=0.974 g=0.374) | OK
[ 300/1923] 02_315_10_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/10 (s=0.974 g=0.372) | OK
[ 301/1923] 02_315_10_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/10 (s=0.976 g=0.375) | OK
[ 302/1923] 02_315_40_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/40 (s=0.789 g=0.026) | OK
[ 303/1923] 02_315_40_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/40 (s=0.787 g=0.023) | OK
[ 304/1923] 02_315_40_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/40 (s=0.949 g=0.284) | OK
[ 305/1923] 02_315_40_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/40 (s=0.987 g=0.271) | OK
[ 306/1923] 02_315_40_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/40 (s=0.987 g=0.270) | OK
[ 307/1923] 02_315_70_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/70 (s=0.991 g=0.108) | OK
[ 308/1923] 02_315_70_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/70 (s=0.995 g=0.119) | OK
[ 309/1923] 02_315_70_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/70 (s=0.957 g=0.044) | OK
[ 310/1923] 02_315_70_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/70 (s=0.981 g=0.120) | OK
[ 311/1923] 02_315_70_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/90 (s=0.856 g=0.015) | OK
[ 312/1923] 02_315_90_001.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/90 (s=0.991 g=0.117) | OK
[ 313/1923] 02_315_90_002.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/90 (s=0.990 g=0.113) | OK
[ 314/1923] 02_315_90_003.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/90 (s=0.997 g=0.115) | OK
[ 315/1923] 02_315_90_004.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/90 (s=0.997 g=0.115) | OK
[ 316/1923] 02_315_90_005.jpg | REAL=02 | PRED_BASE=02 | PRED_FINAL=02 | REF=none | ORI=315/90 (s=0.997 g=0.115) | OK
[ 317/1923] 03_000_10_001.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/10 (s=0.991 g=0.013) | OK
[ 318/1923] 03_000_10_002.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/10 (s=0.991 g=0.013) | OK
[ 319/1923] 03_000_10_003.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/10 (s=0.998 g=0.021) | OK
[ 320/1923] 03_000_10_004.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/10 (s=0.998 g=0.021) | OK
[ 321/1923] 03_000_10_005.jpg | REAL=03 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | ORI=000/40 (s=0.611 g=0.032) | FAIL
[ 322/1923] 03_000_40_001.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/40 (s=0.968 g=0.126) | OK
[ 323/1923] 03_000_40_002.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/40 (s=0.969 g=0.127) | OK
[ 324/1923] 03_000_40_004.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/40 (s=0.969 g=0.173) | OK
[ 325/1923] 03_000_40_005.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/40 (s=0.969 g=0.171) | OK
[ 326/1923] 03_000_70_001.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/70 (s=0.973 g=0.081) | OK
[ 327/1923] 03_000_70_002.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/70 (s=0.973 g=0.088) | OK
[ 328/1923] 03_000_70_003.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/90 (s=0.918 g=0.031) | OK
[ 329/1923] 03_000_70_004.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/70 (s=0.892 g=0.111) | OK
[ 330/1923] 03_000_70_005.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/70 (s=0.883 g=0.103) | OK
[ 331/1923] 03_000_90_001.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/90 (s=0.995 g=0.112) | OK
[ 332/1923] 03_000_90_002.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/90 (s=0.995 g=0.112) | OK
[ 333/1923] 03_000_90_003.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/90 (s=0.998 g=0.124) | OK
[ 334/1923] 03_000_90_004.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/90 (s=0.998 g=0.124) | OK
[ 335/1923] 03_000_90_005.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=000/90 (s=0.998 g=0.124) | OK
[ 336/1923] 03_045_10_001.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=045/10 (s=0.996 g=0.013) | OK
[ 337/1923] 03_045_10_002.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=045/10 (s=0.995 g=0.012) | OK
[ 338/1923] 03_045_10_003.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=045/10 (s=0.980 g=0.018) | OK
[ 339/1923] 03_045_10_004.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=045/10 (s=0.983 g=0.008) | OK
[ 340/1923] 03_045_10_005.jpg | REAL=03 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=045/10 (s=0.983 g=0.008) | OK
